EQUIPMENT_ID,SERIAL_NUMBER,MAKE,MODEL,CATEGORY,SUBCATEGORY,DESCRIPTION,YEAR_MANUFACTURED,ACQUISITION_DATE,ACQUISITION_COST,REPLACEMENT_COST,BRANCH_ID,STATUS,CONDITION,LATITUDE,LONGITUDE,LAST_SERVICE_DATE,NEXT_SERVICE_DUE,HOUR_METER_READING,DAILY_RATE,WEEKLY_RATE,MONTHLY_RATE,_SOURCE_TABLE,_ROW_HASH,_LOADED_AT,_SOURCE_SYSTEM,_IS_CURRENT,_VALID_FROM,_VALID_TO
EQ-014716,ATL846243Q,Atlas Copco,XAS 185,GENERAL_TOOLS,Air,Air Compressor 185 CFM,2023,2023-06-21,37275,54250,BR-01091,RENTED,EXCELLENT,45.475255,-122.638111,2026-03-19,2026-03-20,12600,195.8,587.4,1762.2,UR_EQUIPMENT,85eaf3ba96605bb64b5ff78b08748be2bedc0770df09d42172a9f6fbb51b83fd,2026-03-20T07:54:07.128423,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.128424,9999-12-31T00:00:00
EQ-014717,JLG687264G,JLG,800S,AERIAL,Boom,Boom Lift 80ft Straight,2015,2016-04-19,179900,228900,BR-01037,DECOMMISSIONED,GOOD,35.780973,-78.631083,2026-03-19,2026-03-20,659,800.44,2401.32,7203.96,UR_EQUIPMENT,1a9b4b89d42ad342fbb8ff5700ad4882996bb3a95f6bbcbb2f2ec56d58175c7e,2026-03-20T07:54:07.128453,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.128454,9999-12-31T00:00:00
EQ-014718,GEN747000U,Genie,GTH-636,AERIAL,Telehandler,Telehandler 6K 36ft,2015,2016-01-08,87150,92400,BR-01062,MAINTENANCE,EXCELLENT,39.102474,-94.59589,2026-03-19,2026-03-20,3710,401.72,1205.16,3615.48,UR_EQUIPMENT,9e97655306ae35009047ca325e73d7e15f165a6784d71a56b8aa1ee87e9282dd,2026-03-20T07:54:07.128484,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.128485,9999-12-31T00:00:00
EQ-014719,MIL562445X,Miller,Big Blue 500,GENERAL_TOOLS,Welder,Welder Generator 500A,2018,2018-11-04,51200,55400,BR-01066,TRANSPORT,POOR,38.507749,-90.224954,2026-03-19,2026-03-20,4584,176.33,528.99,1586.97,UR_EQUIPMENT,b2ab1060e8ca69feb0191a46b2822e358ea2ee8fae8152de7aee0b74f47efe73,2026-03-20T07:54:07.128516,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.128516,9999-12-31T00:00:00
EQ-014720,HAU671955D,Haulotte,HA20LE,AERIAL,Articulating,Articulating Boom 66ft Electric,2023,2024-04-13,218350,223850,BR-01048,RENTED,EXCELLENT,41.987393,-87.639412,2026-03-19,2026-03-20,12503,570.95,1712.85,5138.55,UR_EQUIPMENT,48c603a2a3c500ac66f009e51b2765834e5e47dbe9b1b0b0974868741370f896,2026-03-20T07:54:07.128547,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.128547,9999-12-31T00:00:00
EQ-014721,LIE974043P,Liebherr,LTM 1050,MATERIAL_HANDLING,All,All Terrain Crane 50T,2017,2018-09-24,601200,466200,BR-01047,RENTED,POOR,41.851207,-87.75391,2026-03-19,2026-03-20,2681,1876.76,5630.28,16890.84,UR_EQUIPMENT,5aa4b929afc9a7659ea8c2d598c7b874429ebd357ec3ac64dd6ab710eaf33bee,2026-03-20T07:54:07.128578,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.128578,9999-12-31T00:00:00
EQ-014722,HYS198716U,Hyster,H80FT,MATERIAL_HANDLING,Forklift,Forklift 8K Pneumatic,2021,2022-07-30,41800,71400,BR-01067,AVAILABLE,FAIR,39.099701,-84.514757,2026-03-19,2026-03-20,9969,182.64,547.92,1643.76,UR_EQUIPMENT,340c90b1338dd099cf5e883a71a848f6de0e9280ac862611ec47485c34f385fe,2026-03-20T07:54:07.128608,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.128609,9999-12-31T00:00:00
EQ-014723,GEN506329S,Genie,GS-2632,AERIAL,Scissor,Scissor Lift 26ft Electric,2018,2019-07-18,32550,72450,BR-01055,MAINTENANCE,GOOD,39.771268,-86.15367,2026-03-19,2026-03-20,14452,151.93,455.79,1367.37,UR_EQUIPMENT,6dbda1cbace4a74edd00645a7c676703d955044a16777f195777cd2bb4832938,2026-03-20T07:54:07.128641,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.128641,9999-12-31T00:00:00
EQ-014724,YAL959066I,Yale,GDP120,MATERIAL_HANDLING,Forklift,Forklift 12K Diesel,2023,2023-10-23,73975,126775,BR-01070,RENTED,EXCELLENT,32.839891,-96.716086,2026-03-19,2026-03-20,14372,295.61,886.83,2660.49,UR_EQUIPMENT,99075ff1890d7c63ed8e2fdc028fd7382ff6098a0bee67554579757789bfc599,2026-03-20T07:54:07.128675,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.128676,9999-12-31T00:00:00
EQ-014725,JLG438615K,JLG,600S,AERIAL,Boom,Boom Lift 60ft Straight,2017,2018-08-18,158500,154000,BR-01016,RENTED,EXCELLENT,39.175362,-76.677922,2026-03-19,2026-03-20,3371,491.05,1473.15,4419.45,UR_EQUIPMENT,faeb8d1abe759c484a2ab0671c0aad0c0f847147c32958ebae904dc288e5b3b0,2026-03-20T07:54:07.128709,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.128710,9999-12-31T00:00:00
EQ-014726,JLG237599F,JLG,600S,AERIAL,Boom,Boom Lift 60ft Straight,2017,2018-03-05,182000,218500,BR-01065,RENTED,GOOD,38.515692,-90.184707,2026-03-19,2026-03-20,770,553.14,1659.42,4978.26,UR_EQUIPMENT,eccdb1edda67fff12950ac9891ca0633241caf74677576cedc5ab522d4375214,2026-03-20T07:54:07.128745,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.128745,9999-12-31T00:00:00
EQ-014727,CAT799175E,Cat,330,EARTHMOVING,Excavator,Excavator 30T,2017,2017-01-15,234900,240300,BR-01063,RENTED,FAIR,39.01562,-94.541001,2026-03-19,2026-03-20,12455,896.53,2689.59,8068.77,UR_EQUIPMENT,e1cc45fe21aef7914dc8695601c6bc8381c3ab3f6a547d2600d1b0daf41ac116,2026-03-20T07:54:07.128779,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.128779,9999-12-31T00:00:00
EQ-014728,FLA584455O,Flagro,FVO-400,POWER_AND_HVAC,Indirect,Indirect Fired Heater 400K BTU,2018,2019-12-10,49125,42875,BR-01035,AVAILABLE,EXCELLENT,36.163308,-86.748753,2026-03-19,2026-03-20,7347,126.58,379.74,1139.22,UR_EQUIPMENT,8da279e5ef5a9a79df8f975f3a12493b9a76b523d9c7f477071c96b2c36778a0,2026-03-20T07:54:07.128812,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.128813,9999-12-31T00:00:00
EQ-014729,LAN297857W,Landa,PGHW,GENERAL_TOOLS,Hot,Hot Water Pressure Washer,2019,2019-03-09,41550,73950,BR-01017,RENTED,GOOD,39.357766,-76.587532,2026-03-19,2026-03-20,6275,145.83,437.49,1312.47,UR_EQUIPMENT,984c2fdfcb064ba2fb913bea7eed4be54459b93283d65c4d4574e5f1364b9f70,2026-03-20T07:54:07.128848,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.128849,9999-12-31T00:00:00
EQ-014730,CAS372172W,Case,580SN,EARTHMOVING,Backhoe,Backhoe Loader,2021,2022-10-30,146000,154400,BR-01082,MAINTENANCE,GOOD,31.789659,-106.487523,2026-03-19,2026-03-20,4305,435.09,1305.27,3915.81,UR_EQUIPMENT,faa3b44a9e6430b4e028a59ff69335d9005030ad608696363983f05290d2f62d,2026-03-20T07:54:07.128882,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.128882,9999-12-31T00:00:00
EQ-014731,CHE744086E,Checkers,RP5x8,TRENCH_SAFETY,Road,Road Plate 5x8ft,2021,2021-03-07,17200,13650,BR-01077,RENTED,EXCELLENT,33.505371,-111.987862,2026-03-19,2026-03-20,0,54.33,162.99,488.97,UR_EQUIPMENT,87394fd0a1bef5239357cb76cd7b1c7e66a934bf56a0e0ea7cb512cb1b72e8ff,2026-03-20T07:54:07.128916,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.128916,9999-12-31T00:00:00
EQ-014732,LAN167496C,Landa,PGHW,GENERAL_TOOLS,Hot,Hot Water Pressure Washer,2024,2024-03-23,60000,37950,BR-01097,AVAILABLE,FAIR,38.570012,-121.485497,2026-03-19,2026-03-20,9408,127.59,382.77,1148.31,UR_EQUIPMENT,df29641da0a4cf4921397805a92db7aec241a70d228810ae69d5985b27c011b2,2026-03-20T07:54:07.128947,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.128948,9999-12-31T00:00:00
EQ-014733,JLG868027N,JLG,G10-55A,AERIAL,Telehandler,Telehandler 10K 55ft,2023,2024-01-31,113400,167400,BR-01090,RENTED,GOOD,47.716813,-122.158761,2026-03-19,2026-03-20,3063,494.79,1484.37,4453.11,UR_EQUIPMENT,002f20ecaa938851559a0aa88baa397c49210960c95f118f70a8f287a38f9201,2026-03-20T07:54:07.128977,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.128978,9999-12-31T00:00:00
EQ-014734,TOY640233C,Toyota,8FGU25,MATERIAL_HANDLING,Forklift,Forklift 5K Cushion,2017,2018-11-04,53850,45000,BR-01076,RENTED,FAIR,30.157091,-97.602526,2026-03-19,2026-03-20,12511,141.8,425.4,1276.2,UR_EQUIPMENT,52841c0092a6a84c54c495cffef035fae062279ec593c237f0bb7000dc225958,2026-03-20T07:54:07.129008,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129008,9999-12-31T00:00:00
EQ-014735,JLG861760J,JLG,800S,AERIAL,Boom,Boom Lift 80ft Straight,2019,2019-12-09,277200,225400,BR-01021,RENTED,FAIR,40.786787,-74.08004,2026-03-19,2026-03-20,6234,733.56,2200.68,6602.04,UR_EQUIPMENT,344211dbb58e20418fe588e157b998784df94e805c6bfa9deeb06a6260c65d5c,2026-03-20T07:54:07.129038,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129039,9999-12-31T00:00:00
EQ-014736,CUM809657X,Cummins,C60,POWER_AND_HVAC,Generator,Generator 60kW Diesel,2019,2020-07-18,150000,146800,BR-01057,RENTED,GOOD,39.80361,-86.271885,2026-03-19,2026-03-20,13876,435.65,1306.95,3920.85,UR_EQUIPMENT,9597cf9ad531108a66fba0fcfa3f68e47c81c3839c4ed3e56200714bcf71aa1f,2026-03-20T07:54:07.129069,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129069,9999-12-31T00:00:00
EQ-014737,EFF881918I,Efficiency,Steel Box 8x16,TRENCH_SAFETY,Trench,Trench Box 8ft,2024,2024-07-19,29000,59000,BR-01059,AVAILABLE,GOOD,44.960456,-93.2418,2026-03-19,2026-03-20,0,135.15,405.45,1216.35,UR_EQUIPMENT,4fc240cb9394f47e93903c30818d22a7a817abca337c718f80976e55d9eaefd7,2026-03-20T07:54:07.129099,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129100,9999-12-31T00:00:00
EQ-014738,SKY962129R,Skyjack,SJ6826RT,AERIAL,Scissor,Scissor Lift 26ft Rough Terrain,2018,2019-01-25,58250,82750,BR-01016,AVAILABLE,GOOD,39.298362,-76.603053,2026-03-19,2026-03-20,1899,246.45,739.35,2218.05,UR_EQUIPMENT,76dd759950f4be3b29f73936d3e7c3795a6e43692c17d90548062bc0fbffbdb9,2026-03-20T07:54:07.129131,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129132,9999-12-31T00:00:00
EQ-014739,KUN173386F,Kundel,V-Panel,TRENCH_SAFETY,Manhole,Manhole Box,2024,2024-02-28,49200,40350,BR-01027,MAINTENANCE,GOOD,35.221016,-80.815513,2026-03-19,2026-03-20,0,128.81,386.43,1159.29,UR_EQUIPMENT,2817ee0942b55e6e780aafb4023869c842e52634b6f58b5e98f11995892d9b13,2026-03-20T07:54:07.129165,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129165,9999-12-31T00:00:00
EQ-014740,JLG601487C,JLG,600S,AERIAL,Boom,Boom Lift 60ft Straight,2023,2024-01-21,104000,147000,BR-01021,MAINTENANCE,GOOD,40.745228,-74.187492,2026-03-19,2026-03-20,7616,441.75,1325.25,3975.75,UR_EQUIPMENT,d9245447a28d623231b5c5838fd023a3d73ded67da1713923adc0d2a7c48b2dd,2026-03-20T07:54:07.129198,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129199,9999-12-31T00:00:00
EQ-014741,GME539658E,GME,SR Series,TRENCH_SAFETY,Slide,Slide Rail System,2018,2019-01-15,119100,113700,BR-01022,AVAILABLE,GOOD,33.745642,-84.394389,2026-03-19,2026-03-20,0,272.28,816.84,2450.52,UR_EQUIPMENT,eb7398d41197545237c50f63b68fb52fd2916e37e75e6e6c89902d70a2d1810a,2026-03-20T07:54:07.129232,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129232,9999-12-31T00:00:00
EQ-014742,CAT204134F,Cat,XQ100,POWER_AND_HVAC,Generator,Generator 100kW Diesel,2023,2024-01-22,174000,285600,BR-01030,RENTED,EXCELLENT,25.797902,-80.082829,2026-03-19,2026-03-20,12360,555.75,1667.25,5001.75,UR_EQUIPMENT,ad878dc83ca31cee7cd94f9e9e4c1ec49386d49bc6abd57adfd44cfde2d750e7,2026-03-20T07:54:07.129265,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129266,9999-12-31T00:00:00
EQ-014743,ATL223419E,Atlas Copco,XAS 185,GENERAL_TOOLS,Air,Air Compressor 185 CFM,2017,2018-07-24,47950,65275,BR-01006,AVAILABLE,EXCELLENT,42.3644,-71.050243,2026-03-19,2026-03-20,11145,175.02,525.06,1575.18,UR_EQUIPMENT,2afe3a0cbcd117c70ba8fa3e47f3234604b0c0c7479b8b4600f768a648deeb69,2026-03-20T07:54:07.129300,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129300,9999-12-31T00:00:00
EQ-014744,CUM614005F,Cummins,C200,POWER_AND_HVAC,Generator,Generator 200kW Diesel,2015,2016-08-09,316800,396000,BR-01085,RENTED,POOR,37.821271,-122.406646,2026-03-19,2026-03-20,2097,817.04,2451.12,7353.36,UR_EQUIPMENT,7ead9c018584d707d6caf21b2fac64786ce29a5e6fb8703751ca3560445fb5f3,2026-03-20T07:54:07.129336,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129336,9999-12-31T00:00:00
EQ-014745,HAU661027Z,Haulotte,HA20LE,AERIAL,Articulating,Articulating Boom 66ft Electric,2021,2022-09-08,146300,211750,BR-01079,AVAILABLE,POOR,36.148437,-95.986295,2026-03-19,2026-03-20,11677,613.78,1841.34,5524.02,UR_EQUIPMENT,4d7262729a36cda677283f0779070573ca6295fb2913a72c7683ecbde77832f5,2026-03-20T07:54:07.129370,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129370,9999-12-31T00:00:00
EQ-014746,JLG442191C,JLG,600S,AERIAL,Boom,Boom Lift 60ft Straight,2016,2016-01-18,179500,144500,BR-01092,RENTED,GOOD,45.564274,-122.597063,2026-03-19,2026-03-20,13822,508.49,1525.47,4576.41,UR_EQUIPMENT,1404e0ba3ef7ab117de59e0e4380e5f138137746df038cb028fd2c29e8985ed0,2026-03-20T07:54:07.129403,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129404,9999-12-31T00:00:00
EQ-014747,GEN522726R,Genie,GS-2632,AERIAL,Scissor,Scissor Lift 26ft Electric,2024,2024-12-10,41100,66300,BR-01080,RENTED,GOOD,36.25495,-96.06835,2026-03-19,2026-03-20,6614,139.31,417.93,1253.79,UR_EQUIPMENT,252465a98b0cd4a5b1eb8955020062ea718c9e2d36d5b2de0efa785b88b0190e,2026-03-20T07:54:07.129436,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129437,9999-12-31T00:00:00
EQ-014748,MIL574787W,Miller,Big Blue 500,GENERAL_TOOLS,Welder,Welder Generator 500A,2020,2021-07-11,71000,81600,BR-01089,AVAILABLE,POOR,47.596966,-122.330827,2026-03-19,2026-03-20,9491,221.87,665.61,1996.83,UR_EQUIPMENT,b2987ee2677f0185261148f312bb6c2f513c04a087bbfe27c26da3d5057f40fb,2026-03-20T07:54:07.129467,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129468,9999-12-31T00:00:00
EQ-014749,CAT852742Z,Cat,330,EARTHMOVING,Excavator,Excavator 30T,2017,2018-04-06,207000,377100,BR-01044,RENTED,FAIR,37.629962,-77.54646,2026-03-19,2026-03-20,4571,855.81,2567.43,7702.29,UR_EQUIPMENT,9df423275e4951e995212f6f899f7d4fb32f564458832caf081ec6c31d70006d,2026-03-20T07:54:07.129498,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129499,9999-12-31T00:00:00
EQ-014750,JLG112463H,JLG,800S,AERIAL,Boom,Boom Lift 80ft Straight,2020,2020-05-16,261800,177100,BR-01061,AVAILABLE,GOOD,39.091839,-94.583164,2026-03-19,2026-03-20,10743,790.15,2370.45,7111.35,UR_EQUIPMENT,a46d9b63e5c0ca2c90443ee537f9c48ac92fc8bb7bb581bcfce23f06fad50ff3,2026-03-20T07:54:07.129530,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129530,9999-12-31T00:00:00
EQ-014751,CAS563188V,Case,580SN,EARTHMOVING,Backhoe,Backhoe Loader,2017,2018-02-08,129600,153200,BR-01070,AVAILABLE,GOOD,32.79446,-96.770974,2026-03-19,2026-03-20,6646,368.53,1105.59,3316.77,UR_EQUIPMENT,2c8ba154fd580e1820f0bd50895b72ea889644e5517b029cf2d504ffd5b61c52,2026-03-20T07:54:07.129563,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129563,9999-12-31T00:00:00
EQ-014752,JLG606285T,JLG,460SJ,AERIAL,Boom,Boom Lift 46ft Straight,2021,2022-10-17,96600,88550,BR-01057,AVAILABLE,EXCELLENT,39.770715,-86.179248,2026-03-19,2026-03-20,12866,316.51,949.53,2848.59,UR_EQUIPMENT,a1b4713b2a7d7acae94a6cfcfd83423c07352ba60d33cc899ed530e1859a2c72,2026-03-20T07:54:07.129596,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129597,9999-12-31T00:00:00
EQ-014753,TAD658690A,Tadano,GR-300XL,MATERIAL_HANDLING,Rough,Rough Terrain Crane 30T,2016,2016-02-23,306000,422400,BR-01005,RENTED,GOOD,42.234086,-71.023396,2026-03-19,2026-03-20,4992,1199.83,3599.49,10798.47,UR_EQUIPMENT,3b469e6f037b6dfca16b88d646433d900c31152984d64fbfeae6ca60910e28ae,2026-03-20T07:54:07.129631,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129632,9999-12-31T00:00:00
EQ-014754,GEN120268V,Genie,GS-3246,AERIAL,Scissor,Scissor Lift 32ft Electric,2024,2024-04-24,56600,88200,BR-01039,AVAILABLE,FAIR,35.746618,-78.629076,2026-03-19,2026-03-20,5953,191.72,575.16,1725.48,UR_EQUIPMENT,0a659b0180ce7fb9b625d7434d2b0e82a5cd745fc6bf331d49fa97259cb4d26a,2026-03-20T07:54:07.129665,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129666,9999-12-31T00:00:00
EQ-014755,TAD847761M,Tadano,GR-300XL,MATERIAL_HANDLING,Rough,Rough Terrain Crane 30T,2023,2023-11-30,249600,517200,BR-01039,AVAILABLE,GOOD,35.750501,-78.621795,2026-03-19,2026-03-20,5874,1100.61,3301.83,9905.49,UR_EQUIPMENT,3ff1ec006a0a3edc278685d185ca80b7bee2a503ecc581851b5884d258764637,2026-03-20T07:54:07.129699,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129699,9999-12-31T00:00:00
EQ-014756,HAU765574M,Haulotte,HA20LE,AERIAL,Articulating,Articulating Boom 66ft Electric,2019,2019-04-11,136400,195800,BR-01030,DECOMMISSIONED,POOR,25.781389,-80.19796,2026-03-19,2026-03-20,8873,612.39,1837.17,5511.51,UR_EQUIPMENT,58a943b744377e1d7f0e2db15b291cc9f612766adbe537f39e159dee3b587b7d,2026-03-20T07:54:07.129733,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129733,9999-12-31T00:00:00
EQ-014757,TAD987723I,Tadano,GR-300XL,MATERIAL_HANDLING,Rough,Rough Terrain Crane 30T,2015,2016-07-26,309600,403200,BR-01095,AVAILABLE,GOOD,40.755417,-111.896903,2026-03-19,2026-03-20,13508,1258.0,3774.0,11322.0,UR_EQUIPMENT,4b5e619f15ca687ccf5aad1d025767d22f04a148ed138e0fa2049267e8c44aa8,2026-03-20T07:54:07.129768,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129769,9999-12-31T00:00:00
EQ-014758,ATL667403V,Atlas Copco,XAS 375,GENERAL_TOOLS,Air,Air Compressor 375 CFM,2016,2017-09-01,73425,91575,BR-01063,RENTED,EXCELLENT,39.09941,-94.620548,2026-03-19,2026-03-20,1046,306.36,919.08,2757.24,UR_EQUIPMENT,d49db6fc0282fa181eb679e7b7c6e0bc8e6587b28eb1d9e63efb304f25641f73,2026-03-20T07:54:07.129802,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129803,9999-12-31T00:00:00
EQ-014759,CAT653195R,Cat,314,EARTHMOVING,Excavator,Excavator 14T,2017,2018-03-20,229200,243000,BR-01097,MAINTENANCE,GOOD,38.572673,-121.489087,2026-03-19,2026-03-20,1321,585.93,1757.79,5273.37,UR_EQUIPMENT,043a037f5583ff27aea9fdf1f45488c7b74883c2dca2f0187bef6362c6bf336f,2026-03-20T07:54:07.129836,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129837,9999-12-31T00:00:00
EQ-014760,YAL979896C,Yale,GDP120,MATERIAL_HANDLING,Forklift,Forklift 12K Diesel,2022,2022-11-14,84975,118800,BR-01043,RENTED,GOOD,37.650071,-77.403616,2026-03-19,2026-03-20,8880,315.78,947.34,2842.02,UR_EQUIPMENT,a63a151788100cf8cd3c645ec6ee8de1bc1149bb231f3837f0b96432c933d7ee,2026-03-20T07:54:07.129870,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129870,9999-12-31T00:00:00
EQ-014761,KUB775208J,Kubota,KX040,EARTHMOVING,Mini,Mini Excavator 4T,2023,2024-11-19,114000,111300,BR-01080,RENTED,EXCELLENT,36.190454,-95.88185,2026-03-19,2026-03-20,5183,304.83,914.49,2743.47,UR_EQUIPMENT,e51d53d88e949bfc4ec0dd234af54446367ed947f502128313a38d1149c22c32,2026-03-20T07:54:07.129903,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129904,9999-12-31T00:00:00
EQ-014762,JLG814847O,JLG,800S,AERIAL,Boom,Boom Lift 80ft Straight,2020,2020-11-23,143500,245700,BR-01011,RENTED,GOOD,40.418823,-80.073215,2026-03-19,2026-03-20,8315,691.89,2075.67,6227.01,UR_EQUIPMENT,7709dd7e3faab045aad9a8bd8145d99c53ec83c4ff4704c920074882b30ba5a7,2026-03-20T07:54:07.129935,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129936,9999-12-31T00:00:00
EQ-014763,GEN889355X,Genie,GS-3246,AERIAL,Scissor,Scissor Lift 32ft Electric,2020,2021-10-28,51800,97400,BR-01095,AVAILABLE,FAIR,40.758198,-111.894115,2026-03-19,2026-03-20,5146,221.71,665.13,1995.39,UR_EQUIPMENT,752ca4827447b6282f254774763ceab425813c57dae7810477111e1e77e774a7,2026-03-20T07:54:07.129966,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129966,9999-12-31T00:00:00
EQ-014764,JLG595749O,JLG,G10-55A,AERIAL,Telehandler,Telehandler 10K 55ft,2020,2020-07-13,95850,217350,BR-01091,RENTED,EXCELLENT,45.643636,-122.60867,2026-03-19,2026-03-20,2963,439.98,1319.94,3959.82,UR_EQUIPMENT,95d54d3f80dfd41a67e9fa7b11740632d663c5ad7e3f3d9c834957f2e3d7d663,2026-03-20T07:54:07.129997,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.129998,9999-12-31T00:00:00
EQ-014765,GEN485303E,Genie,GS-3246,AERIAL,Scissor,Scissor Lift 32ft Electric,2016,2016-09-10,63000,91200,BR-01050,AVAILABLE,GOOD,42.349914,-83.067452,2026-03-19,2026-03-20,13971,202.39,607.17,1821.51,UR_EQUIPMENT,1db8f1696720de3c53d00990d7b6d2e3503bac5fd302f639e2f92fde8e5f0761,2026-03-20T07:54:07.130028,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.130029,9999-12-31T00:00:00
EQ-014766,TOY140968M,Toyota,8FGU25,MATERIAL_HANDLING,Forklift,Forklift 5K Cushion,2019,2020-09-01,56250,52800,BR-01006,RENTED,GOOD,42.285223,-71.165358,2026-03-19,2026-03-20,7202,169.45,508.35,1525.05,UR_EQUIPMENT,8f194e4c7e8e2e72a1335ab6b3934cbcfb180e1d9fd678a26f303d9dab5d9280,2026-03-20T07:54:07.130059,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.130059,9999-12-31T00:00:00
EQ-014767,TAD311442X,Tadano,GR-300XL,MATERIAL_HANDLING,Rough,Rough Terrain Crane 30T,2023,2023-04-03,308400,369600,BR-01100,AVAILABLE,EXCELLENT,32.694876,-117.175906,2026-03-19,2026-03-20,9031,1095.81,3287.43,9862.29,UR_EQUIPMENT,dc050536c286803cc02144482bd835272cbe496044405855daf36a737feff97b,2026-03-20T07:54:07.130090,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.130091,9999-12-31T00:00:00
EQ-014768,GEN940076U,Generac,MLT6S,GENERAL_TOOLS,Light,Light Tower 6kW,2024,2024-11-04,24400,44000,BR-01075,AVAILABLE,EXCELLENT,30.268288,-97.733282,2026-03-19,2026-03-20,8719,105.57,316.71,950.13,UR_EQUIPMENT,0fa0bfc5306efae2c3c346a66030013be2b530e86ec32b2987aa6f4c1830df3f,2026-03-20T07:54:07.130122,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.130122,9999-12-31T00:00:00
EQ-014769,SKY122483E,Skyjack,SJ6826RT,AERIAL,Scissor,Scissor Lift 26ft Rough Terrain,2016,2017-06-02,84250,122000,BR-01055,RENTED,GOOD,39.767161,-86.17321,2026-03-19,2026-03-20,848,215.12,645.36,1936.08,UR_EQUIPMENT,1369ad09153c7187f07955e284fbb84ba8a957c58e6b9179610467bbf29f9431,2026-03-20T07:54:07.130156,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.130156,9999-12-31T00:00:00
EQ-014770,JLG632812W,JLG,460SJ,AERIAL,Boom,Boom Lift 46ft Straight,2016,2016-02-16,115500,161350,BR-01003,AVAILABLE,EXCELLENT,40.722583,-73.983376,2026-03-19,2026-03-20,714,346.48,1039.44,3118.32,UR_EQUIPMENT,9fbdec1182ed0c8bded970b0b4f268514e9fa18a8896206326ab8b119a4656a1,2026-03-20T07:54:07.130190,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.130191,9999-12-31T00:00:00
EQ-014771,BOB609881Y,Bobcat,T770,EARTHMOVING,Compact,Compact Track Loader,2017,2018-10-17,106750,118300,BR-01040,RENTED,POOR,30.365742,-81.779611,2026-03-19,2026-03-20,11883,397.61,1192.83,3578.49,UR_EQUIPMENT,8bb45f5a027fa24d09abd4a16946005532046983307e7e88cfaf09838d539af4,2026-03-20T07:54:07.130225,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.130226,9999-12-31T00:00:00
