RECORD_ID,EQUIPMENT_ID,BRANCH_ID,MAINTENANCE_TYPE,DESCRIPTION,SCHEDULED_DATE,START_DATE,COMPLETION_DATE,LABOR_HOURS,PARTS_COST,LABOR_COST,TOTAL_COST,TECHNICIAN_NAME,STATUS,_SOURCE_TABLE,_ROW_HASH,_LOADED_AT,_SOURCE_SYSTEM,_IS_CURRENT,_VALID_FROM,_VALID_TO
MR-042371,EQ-011228,BR-01058,PREVENTIVE,Preventive maintenance - Backhoe Loader,2025-11-15,2025-11-18,2025-11-19,3.5,4948.49,288.86,5237.35,Michael Casey,COMPLETED,UR_MAINTENANCE_RECORDS,34c1d823ec4936e70ba78fb3bc7e33017c96b567d2e05a239c3035137686e4a1,2026-03-20T07:54:08.545661,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.545661,9999-12-31T00:00:00
MR-042372,EQ-012048,BR-01083,PREVENTIVE,Preventive maintenance - Articulating Boom 66ft Electric,2025-06-30,2025-07-03,2025-07-05,21.9,4801.83,2273.82,7075.65,Bonnie Johns,COMPLETED,UR_MAINTENANCE_RECORDS,c206a410f2fec86628d150da0077e764f8f057cb8706f66320957cb543fe9626,2026-03-20T07:54:08.545721,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.545722,9999-12-31T00:00:00
MR-042373,EQ-011974,BR-01096,CORRECTIVE,Corrective maintenance - Boom Lift 80ft Straight,2025-12-02,2025-12-04,2025-12-05,8.6,2022.39,847.74,2870.13,John Coleman,COMPLETED,UR_MAINTENANCE_RECORDS,82e934205199321703b951d989d19729b395ea32f43bfc6ac48802a9d67c972e,2026-03-20T07:54:08.545787,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.545788,9999-12-31T00:00:00
MR-042374,EQ-014738,BR-01016,INSPECTION,Inspection maintenance - Scissor Lift 26ft Rough Terrain,2026-03-02,2026-03-05,2026-03-06,13.6,0.0,1419.68,1419.68,Danielle Jackson,COMPLETED,UR_MAINTENANCE_RECORDS,5d734b8d4a1cb7f272a5ab76f608ca9aa2d2160e829548e7ff16a036598adb77,2026-03-20T07:54:08.545854,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.545855,9999-12-31T00:00:00
MR-042375,EQ-012874,BR-01015,PREVENTIVE,Preventive maintenance - Scissor Lift 26ft Electric,2026-02-16,2026-02-19,2026-02-19,5.5,1644.46,426.29,2070.75,Raymond Bolton,COMPLETED,UR_MAINTENANCE_RECORDS,546f49a0283586d3a21934a1ebd597a3f406834cc639e7e304bb32ef7a62a3ce,2026-03-20T07:54:08.545919,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.545920,9999-12-31T00:00:00
MR-042376,EQ-011483,BR-01085,PREVENTIVE,Preventive maintenance - Cooling Tower,2025-11-24,2025-11-25,2025-11-27,10.0,4368.55,905.09,5273.64,Ann Brock,COMPLETED,UR_MAINTENANCE_RECORDS,48c8dddb541771db5d3edc08b72832d9b7a9f66f8c0d64e5962ed4d481d038b7,2026-03-20T07:54:08.545986,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.545986,9999-12-31T00:00:00
MR-042377,EQ-011604,BR-01023,PREVENTIVE,Preventive maintenance - Scissor Lift 26ft Rough Terrain,2025-11-04,2025-11-05,2025-11-06,17.6,1309.42,1555.75,2865.17,Justin Goodman,COMPLETED,UR_MAINTENANCE_RECORDS,bcf038df13863f43617010dc63d32ab627e35c75b15f9185b455c99662921004,2026-03-20T07:54:08.546050,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.546050,9999-12-31T00:00:00
MR-042378,EQ-013546,BR-01064,CORRECTIVE,Corrective maintenance - Manhole Box,2025-08-05,2025-08-06,2025-08-08,15.3,560.89,2233.48,2794.37,Jerry Castillo,COMPLETED,UR_MAINTENANCE_RECORDS,946046a11534d0a2464a761bd7e1b2d85f1527efbf1153235c33e8bbbdd87fbf,2026-03-20T07:54:08.546109,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.546110,9999-12-31T00:00:00
MR-042379,EQ-010010,BR-01075,EMERGENCY,Emergency maintenance - Scissor Lift 26ft Rough Terrain,2025-11-30,2025-12-03,2025-12-04,18.0,1087.07,2024.51,3111.58,Ms. Brittany Williams MD,COMPLETED,UR_MAINTENANCE_RECORDS,788ab7f4b6cbecf7f35b16a033d1ec2a6d6fbb45cf6fd1379251028c86b6477a,2026-03-20T07:54:08.546173,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.546174,9999-12-31T00:00:00
MR-042380,EQ-010144,BR-01020,CORRECTIVE,Corrective maintenance - Slide Rail System,2025-10-17,2025-10-20,2025-10-20,21.1,801.65,2701.36,3503.01,Traci Pruitt,COMPLETED,UR_MAINTENANCE_RECORDS,a538ad4ed3b625efc9d03aff4add1372b68aee2baf89cdfaa81e2da07597a63f,2026-03-20T07:54:08.546237,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.546238,9999-12-31T00:00:00
MR-042381,EQ-013414,BR-01013,PREVENTIVE,Preventive maintenance - Scissor Lift 26ft Rough Terrain,2025-06-23,2025-06-23,2025-06-24,3.7,3097.63,375.37,3473.0,Victoria Cook,COMPLETED,UR_MAINTENANCE_RECORDS,6f733d43c462b64aac90e2de544cd9619a3edc02a960b3f5fb064c109c210c6a,2026-03-20T07:54:08.546305,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.546305,9999-12-31T00:00:00
MR-042382,EQ-011041,BR-01026,PREVENTIVE,Preventive maintenance - Slide Rail System,2026-03-05,2026-03-07,2026-03-07,10.7,4737.26,1104.94,5842.2,Blake Stout,COMPLETED,UR_MAINTENANCE_RECORDS,78d26e8f69d3b30eeb9818ef15ec442b5094043a4f457401ca44c6e83cc45570,2026-03-20T07:54:08.546371,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.546372,9999-12-31T00:00:00
MR-042383,EQ-011680,BR-01080,PREVENTIVE,Preventive maintenance - Boom Lift 60ft Straight,2026-01-15,2026-01-16,2026-01-18,21.9,4719.77,3053.76,7773.53,Alexandra Durham,COMPLETED,UR_MAINTENANCE_RECORDS,6a51281b0f355e97e76b7121d1829024cb8cfdabd0cb443fc31ea9ae72a69572,2026-03-20T07:54:08.546441,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.546442,9999-12-31T00:00:00
MR-042384,EQ-010616,BR-01015,EMERGENCY,Emergency maintenance - Wheel Loader,2025-04-13,2025-04-15,2025-04-17,22.3,3601.23,2877.19,6478.42,Corey Robinson,COMPLETED,UR_MAINTENANCE_RECORDS,ce48ab47e818158efc8fdea0b134ecf1c7e76c5bae75e07c3f28f1d7d1f30da1,2026-03-20T07:54:08.546507,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.546508,9999-12-31T00:00:00
MR-042385,EQ-012773,BR-01056,CORRECTIVE,Corrective maintenance - Scissor Lift 26ft Rough Terrain,2025-11-28,2025-12-01,2025-12-02,17.2,1426.92,2116.54,3543.46,Anthony Hendricks,COMPLETED,UR_MAINTENANCE_RECORDS,7190343c0ff24d671da46ee0b9ac3ad013a0c918a0662a87f47907a397d84ebb,2026-03-20T07:54:08.546569,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.546570,9999-12-31T00:00:00
MR-042386,EQ-012388,BR-01049,PREVENTIVE,Preventive maintenance - Forklift 8K Pneumatic,2026-02-19,2026-02-20,2026-02-20,17.5,4340.79,2145.1,6485.89,Taylor Randall,COMPLETED,UR_MAINTENANCE_RECORDS,e949c091e0ed510c0eba7efabb1288ca918a4d0212783d73d9fa1d3e6541120e,2026-03-20T07:54:08.546631,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.546631,9999-12-31T00:00:00
MR-042387,EQ-012873,BR-01093,CORRECTIVE,Corrective maintenance - Skid Steer Loader,2025-06-21,2025-06-21,2025-06-23,17.4,1505.83,2478.04,3983.87,Matthew Gallagher,COMPLETED,UR_MAINTENANCE_RECORDS,6fa9aa5be08b44dcf3b80ee34ba84e9f518992c48e9f247025bbefce8d716586,2026-03-20T07:54:08.546690,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.546691,9999-12-31T00:00:00
MR-042388,EQ-014984,BR-01090,PREVENTIVE,Preventive maintenance - Trash Pump 6in,2025-10-16,2025-10-19,2025-10-20,20.9,4342.48,2908.72,7251.2,David Gomez,COMPLETED,UR_MAINTENANCE_RECORDS,7f03d52d62d98fac04b4cf005a91b2fcf65666ed619b3af5602a03c2ca56ff86,2026-03-20T07:54:08.546755,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.546756,9999-12-31T00:00:00
MR-042389,EQ-014374,BR-01015,INSPECTION,Inspection maintenance - Excavator 30T,2025-04-27,2025-04-30,2025-05-01,12.1,0.0,1410.88,1410.88,Darren Martinez,COMPLETED,UR_MAINTENANCE_RECORDS,ce59ce1bd8ceb189d071e26228d7bc67ce7dcbbe548065947d0140d74ddfc41d,2026-03-20T07:54:08.546822,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.546823,9999-12-31T00:00:00
MR-042390,EQ-010089,BR-01037,INSPECTION,Inspection maintenance - Scissor Lift 26ft Rough Terrain,2025-04-08,2025-04-09,2025-04-11,15.4,0.0,1417.42,1417.42,Brian Johnson,COMPLETED,UR_MAINTENANCE_RECORDS,5da3500d0548f6f3b389463b8ee492427f42074c1d03a71f3c9f2bec3c49b780,2026-03-20T07:54:08.546889,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.546889,9999-12-31T00:00:00
MR-042391,EQ-012463,BR-01046,PREVENTIVE,Preventive maintenance - Boom Lift 60ft Straight,2025-05-15,2025-05-15,2025-05-16,10.0,2787.55,1152.49,3940.04,Katelyn Morris,COMPLETED,UR_MAINTENANCE_RECORDS,6ea436984420a1fc902ff6c7cbbf28e2c7e313ec738bf43de2f02bc69e7aa350,2026-03-20T07:54:08.546957,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.546957,9999-12-31T00:00:00
MR-042392,EQ-010148,BR-01009,CORRECTIVE,Corrective maintenance - Air Compressor 185 CFM,2025-06-18,2025-06-18,2025-06-18,6.2,4980.34,465.8,5446.14,Eric White,COMPLETED,UR_MAINTENANCE_RECORDS,bbfe002df29e18c7759d39f347626d292b4b892048c1c0992b76d38f25d5b53c,2026-03-20T07:54:08.547022,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.547023,9999-12-31T00:00:00
MR-042393,EQ-011845,BR-01035,CORRECTIVE,Corrective maintenance - Telehandler 6K 36ft,2025-12-14,2025-12-17,2025-12-17,2.4,3095.44,292.22,3387.66,Madeline White,COMPLETED,UR_MAINTENANCE_RECORDS,138965e88cbbba3ffca68cfac1bcb948177fee77d4cadf6c626be742a9b22153,2026-03-20T07:54:08.547084,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.547085,9999-12-31T00:00:00
MR-042394,EQ-013472,BR-01079,INSPECTION,Inspection maintenance - Scissor Lift 32ft Electric,2025-12-22,2025-12-25,2025-12-26,9.3,0.0,894.24,894.24,Duane Fields,COMPLETED,UR_MAINTENANCE_RECORDS,b843e4a3a99d1bc421941bac825cfc826dc9a551a4625ed1485d8af547d75003,2026-03-20T07:54:08.547144,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.547145,9999-12-31T00:00:00
MR-042395,EQ-012494,BR-01053,INSPECTION,Inspection maintenance - Excavator 30T,2025-09-26,2025-09-29,2025-10-01,13.4,0.0,1371.3,1371.3,Tracy Martin,COMPLETED,UR_MAINTENANCE_RECORDS,969bb1b92be4e39d6e60dab3bfa3dc1b039c32e0344b71d76bd0473b41e1a298,2026-03-20T07:54:08.547210,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.547211,9999-12-31T00:00:00
MR-042396,EQ-011163,BR-01098,CORRECTIVE,Corrective maintenance - Crawler Dozer,2025-10-05,2025-10-08,2025-10-10,15.7,1233.03,1705.38,2938.41,Christopher Berger,COMPLETED,UR_MAINTENANCE_RECORDS,040c5579ef4b2e6881f496f49584e62910281102043ad20e2a96a58c78267e8e,2026-03-20T07:54:08.547278,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.547279,9999-12-31T00:00:00
MR-042397,EQ-013765,BR-01050,INSPECTION,Inspection maintenance - Boom Lift 80ft Straight,2026-01-09,2026-01-11,2026-01-13,15.4,0.0,1692.98,1692.98,Elizabeth Brewer,COMPLETED,UR_MAINTENANCE_RECORDS,15a0b63921948827910b88280264f994e3d7d3df7794d13796eb89d4ebc01fe0,2026-03-20T07:54:08.547345,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.547346,9999-12-31T00:00:00
MR-042398,EQ-013709,BR-01037,CORRECTIVE,Corrective maintenance - Mini Excavator 4T,2025-04-26,2025-04-29,2025-04-29,21.8,124.99,2444.44,2569.43,Pamela Hobbs,COMPLETED,UR_MAINTENANCE_RECORDS,4b60f98ff1e21a3f950055ea3516f3de9a4127deeecc11eb814742bd55d7b9ba,2026-03-20T07:54:08.547412,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.547413,9999-12-31T00:00:00
MR-042399,EQ-011934,BR-01086,CORRECTIVE,Corrective maintenance - Telehandler 10K 55ft,2025-04-06,2025-04-08,2025-04-10,6.2,510.46,750.71,1261.17,Julie Turner,COMPLETED,UR_MAINTENANCE_RECORDS,629f01404d740fac9a3380eb228a88062c0c0ed34bde2f8e74559a847942ba50,2026-03-20T07:54:08.547479,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.547480,9999-12-31T00:00:00
MR-042400,EQ-010186,BR-01072,CORRECTIVE,Corrective maintenance - Forklift 12K Diesel,2026-03-11,2026-03-12,2026-03-13,10.6,4406.74,901.02,5307.76,Barbara Coleman,COMPLETED,UR_MAINTENANCE_RECORDS,a21bbedfd2c85b83e80932cfff8e07571e1b64da2ee4261799ecc6a7a2c6ad2e,2026-03-20T07:54:08.547544,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.547545,9999-12-31T00:00:00
MR-042401,EQ-014955,BR-01071,CORRECTIVE,Corrective maintenance - All Terrain Crane 50T,2026-03-14,2026-03-14,2026-03-16,20.2,3065.44,2440.14,5505.58,Daniel Martin,COMPLETED,UR_MAINTENANCE_RECORDS,aaf13721f74905ef2fc01af1616b4476b5f042d818f95418f951a87e0e4090ff,2026-03-20T07:54:08.547603,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.547604,9999-12-31T00:00:00
MR-042402,EQ-012207,BR-01014,EMERGENCY,Emergency maintenance - Hot Water Pressure Washer,2025-12-10,2025-12-13,2025-12-13,13.3,781.57,1589.67,2371.24,Terry Love,COMPLETED,UR_MAINTENANCE_RECORDS,fc091c42f1eed851c0c599004d590cd651cf7287d53cdaad29d071a71b20b4b6,2026-03-20T07:54:08.547663,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.547664,9999-12-31T00:00:00
MR-042403,EQ-014599,BR-01015,PREVENTIVE,Preventive maintenance - Telehandler 10K 55ft,2025-06-28,2025-06-28,2025-06-29,17.8,3865.26,2210.14,6075.4,Alejandra Sanchez,COMPLETED,UR_MAINTENANCE_RECORDS,60c3a34d486462da47e563f6d6bcca651e2bd20757cc41b5dcacb5fe163fd507,2026-03-20T07:54:08.547725,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.547725,9999-12-31T00:00:00
MR-042404,EQ-014302,BR-01036,CORRECTIVE,Corrective maintenance - Boom Lift 80ft Straight,2025-05-27,2025-05-27,2025-05-29,13.5,2290.0,1987.68,4277.68,Robert James,COMPLETED,UR_MAINTENANCE_RECORDS,59331a0134fecb81edbd5956edbb6fd6654e51e43c14e8720c5cd42b45c3f8ea,2026-03-20T07:54:08.547790,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.547791,9999-12-31T00:00:00
MR-042405,EQ-011804,BR-01051,EMERGENCY,Emergency maintenance - Trash Pump 6in,2025-07-16,2025-07-16,2025-07-17,21.0,4288.75,2663.25,6952.0,Eddie Dean,COMPLETED,UR_MAINTENANCE_RECORDS,53616128cd56e465ac6d5da99cc409ef074c6118a4e20a1c8e4e864d65ad3f84,2026-03-20T07:54:08.547856,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.547856,9999-12-31T00:00:00
MR-042406,EQ-010289,BR-01052,PREVENTIVE,Preventive maintenance - Air Compressor 375 CFM,2026-01-25,2026-01-27,2026-01-28,17.7,3553.35,1589.09,5142.44,Marilyn Gibson,COMPLETED,UR_MAINTENANCE_RECORDS,20ca2ab71eb8c3bf0964a0af9d3d286f7efefce77b45516cbf00f743f9eabfbf,2026-03-20T07:54:08.547922,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.547923,9999-12-31T00:00:00
MR-042407,EQ-012697,BR-01096,EMERGENCY,Emergency maintenance - Boom Lift 46ft Straight,2025-05-14,2025-05-16,2025-05-16,11.9,2079.85,999.12,3078.97,Andrew Chandler,COMPLETED,UR_MAINTENANCE_RECORDS,883971e8ef88d6d8c85a1944a1cc0200b6221255b1f2cb26493fd6b12df40a87,2026-03-20T07:54:08.547987,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.547988,9999-12-31T00:00:00
MR-042408,EQ-011260,BR-01053,EMERGENCY,Emergency maintenance - Forklift 8K Pneumatic,2025-11-20,2025-11-21,2025-11-22,17.3,2743.05,1428.93,4171.98,Shannon Wade,COMPLETED,UR_MAINTENANCE_RECORDS,4d97ac49be7da5e7f11e7c9443d4fba9cbffcd9b197a504e70968cfe0bde0e0a,2026-03-20T07:54:08.548053,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.548054,9999-12-31T00:00:00
MR-042409,EQ-012814,BR-01060,INSPECTION,Inspection maintenance - Articulating Boom 66ft Electric,2025-10-14,2025-10-17,2025-10-18,18.6,0.0,1922.22,1922.22,Bianca Martin,COMPLETED,UR_MAINTENANCE_RECORDS,a28e8f6fd8c6ffc1950baf2e1a3d5533cb52eead3b480aeae86598ac624b0999,2026-03-20T07:54:08.548113,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.548114,9999-12-31T00:00:00
MR-042410,EQ-011880,BR-01092,CORRECTIVE,Corrective maintenance - Hydraulic Shoring System,2025-11-29,2025-11-29,2025-12-01,3.5,1085.07,276.71,1361.78,Robert Williams,COMPLETED,UR_MAINTENANCE_RECORDS,89951740bf5650cce00cbff8271df344a57078dfca17b8333fd17db547d7f0d8,2026-03-20T07:54:08.548177,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.548178,9999-12-31T00:00:00
MR-042411,EQ-013758,BR-01080,CORRECTIVE,Corrective maintenance - Hot Water Pressure Washer,2025-05-10,2025-05-11,2025-05-12,17.8,3661.64,2534.29,6195.93,Alexandra Williams,COMPLETED,UR_MAINTENANCE_RECORDS,717690a82c67d10231a3175d1a2ceb77f516f50f9a9e36514d75679dc5b77c64,2026-03-20T07:54:08.548243,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.548244,9999-12-31T00:00:00
MR-042412,EQ-012240,BR-01071,CORRECTIVE,Corrective maintenance - Air Compressor 375 CFM,2025-12-16,2025-12-19,2025-12-19,21.9,738.21,2203.53,2941.74,Peter Foster,COMPLETED,UR_MAINTENANCE_RECORDS,25715da686f1f5e6ba9ec440065416c8043697330e00c90eff9b96da52b12313,2026-03-20T07:54:08.548309,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.548309,9999-12-31T00:00:00
MR-042413,EQ-012202,BR-01080,CORRECTIVE,Corrective maintenance - Air-Cooled Chiller 5T,2026-02-10,2026-02-11,2026-02-11,16.5,1738.18,1660.51,3398.69,Ryan Blackburn,COMPLETED,UR_MAINTENANCE_RECORDS,7e401e67ef0e8f2234fd1162ebf50933f53914c658e1a5d0debfbd9ccd885af7,2026-03-20T07:54:08.548374,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.548375,9999-12-31T00:00:00
MR-042414,EQ-011862,BR-01074,INSPECTION,Inspection maintenance - Wheel Loader,2025-11-06,2025-11-09,2025-11-10,18.9,0.0,2161.63,2161.63,Gary Hughes,COMPLETED,UR_MAINTENANCE_RECORDS,ee2dafc8044113d2480bcb554afe06914e51dd26cf28e32b094fa779c67c8b52,2026-03-20T07:54:08.548439,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.548440,9999-12-31T00:00:00
MR-042415,EQ-013375,BR-01087,EMERGENCY,Emergency maintenance - Boom Lift 60ft Straight,2025-06-03,2025-06-04,2025-06-06,19.5,3226.86,2014.02,5240.88,Beth Smith,COMPLETED,UR_MAINTENANCE_RECORDS,0683597856d72fdd9921402ab6edf88dadd401fde14dc3f4733f5252c413f79d,2026-03-20T07:54:08.548506,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.548507,9999-12-31T00:00:00
MR-042416,EQ-014673,BR-01037,PREVENTIVE,Preventive maintenance - Air-Cooled Chiller 5T,2026-01-26,2026-01-27,2026-01-28,13.9,2994.18,2015.64,5009.82,John Collier,COMPLETED,UR_MAINTENANCE_RECORDS,5c6b2a9bd5c624d9875a30849179af7e578a595ddd37e3f68aedd5db5fa0c701,2026-03-20T07:54:08.548568,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.548569,9999-12-31T00:00:00
MR-042417,EQ-014648,BR-01074,CORRECTIVE,Corrective maintenance - Welder Generator 500A,2025-07-02,2025-07-03,2025-07-05,17.9,1811.64,1848.92,3660.56,Michael Rogers,COMPLETED,UR_MAINTENANCE_RECORDS,51e526fbc95617808bec70d5147141ef726f83390c6166e55493f3e804b2ea98,2026-03-20T07:54:08.548628,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.548629,9999-12-31T00:00:00
MR-042418,EQ-010628,BR-01072,INSPECTION,Inspection maintenance - All Terrain Crane 50T,2026-02-15,2026-02-16,2026-02-17,15.4,0.0,1545.57,1545.57,Nathan Jacobs,COMPLETED,UR_MAINTENANCE_RECORDS,a062178d50f4964dace46618bdaef441590740dcc560cf743d05b9ebf1f7cfd1,2026-03-20T07:54:08.548694,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.548694,9999-12-31T00:00:00
MR-042419,EQ-012391,BR-01078,INSPECTION,Inspection maintenance - Compact Track Loader,2025-08-14,2025-08-15,2025-08-15,4.0,0.0,422.27,422.27,Michael Green,COMPLETED,UR_MAINTENANCE_RECORDS,b72a1b82f45d3063b7a5f816475dca2a7c498a6251622f09b4b971de5dc25e29,2026-03-20T07:54:08.548759,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.548759,9999-12-31T00:00:00
MR-042420,EQ-014154,BR-01059,CORRECTIVE,Corrective maintenance - All Terrain Crane 50T,2025-10-11,2025-10-12,2025-10-12,10.1,1299.16,1444.1,2743.26,Sara Cook,COMPLETED,UR_MAINTENANCE_RECORDS,7997f1d3cbd41ccc57ca3209570c825303cb414aae34dc2e0bb643c16102706e,2026-03-20T07:54:08.548825,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.548826,9999-12-31T00:00:00
MR-042421,EQ-011261,BR-01058,CORRECTIVE,Corrective maintenance - Skid Steer Loader,2026-02-10,2026-02-13,2026-02-15,9.9,4179.9,879.57,5059.47,Amber Brown,COMPLETED,UR_MAINTENANCE_RECORDS,8ef57fef601e300aeff33b82e79da7736ce7723f63619b61c2d362a54780507b,2026-03-20T07:54:08.548892,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.548893,9999-12-31T00:00:00
MR-042422,EQ-010872,BR-01014,CORRECTIVE,Corrective maintenance - Boom Lift 46ft Straight,2025-04-09,2025-04-10,2025-04-11,21.6,4091.27,1673.55,5764.82,Kevin Palmer,COMPLETED,UR_MAINTENANCE_RECORDS,ad2aaaf68fffb46d7551fc432697f31fc6727635e866d326d37a188164bd9ea6,2026-03-20T07:54:08.548957,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.548958,9999-12-31T00:00:00
MR-042423,EQ-011250,BR-01039,CORRECTIVE,Corrective maintenance - Indirect Fired Heater 400K BTU,2025-09-27,2025-09-29,2025-09-29,11.4,2920.26,1406.14,4326.4,Bobby Gonzalez,COMPLETED,UR_MAINTENANCE_RECORDS,d7f9ed915f0b166761607d30125370961dab6d9ef31fee4afc9c814486d93128,2026-03-20T07:54:08.549024,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.549025,9999-12-31T00:00:00
MR-042424,EQ-013849,BR-01018,CORRECTIVE,Corrective maintenance - Hydraulic Shoring System,2025-12-10,2025-12-10,2025-12-10,5.5,2546.12,522.4,3068.52,Karen Walker,COMPLETED,UR_MAINTENANCE_RECORDS,4f9b24b875494ee5af0662e073c3e8a5d7af00ff736e2e9b163cf69354a69f5d,2026-03-20T07:54:08.549086,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.549087,9999-12-31T00:00:00
MR-042425,EQ-012896,BR-01010,EMERGENCY,Emergency maintenance - Boom Lift 60ft Straight,2025-04-03,2025-04-03,2025-04-05,6.0,3556.01,555.28,4111.29,Michael Watson,COMPLETED,UR_MAINTENANCE_RECORDS,3a1c8dc61e8a531bcfbfb38e804b2bafb51d0a9dfdbce03c71b0f71bf4d1b00b,2026-03-20T07:54:08.549147,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.549148,9999-12-31T00:00:00
MR-042426,EQ-014625,BR-01022,PREVENTIVE,Preventive maintenance - Generator 200kW Diesel,2025-06-28,2025-07-01,2025-07-03,18.6,1646.31,2559.72,4206.03,Jennifer Little,COMPLETED,UR_MAINTENANCE_RECORDS,006587cb2694fa2766a42fdb59389ba7a36d285ccdb88a1d850b708122861bc6,2026-03-20T07:54:08.549214,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.549215,9999-12-31T00:00:00
MR-042427,EQ-011913,BR-01036,CORRECTIVE,Corrective maintenance - Indirect Fired Heater 400K BTU,2025-05-18,2025-05-21,2025-05-23,5.2,621.3,605.45,1226.75,Calvin Thompson,COMPLETED,UR_MAINTENANCE_RECORDS,17d9a48fc430508358daad8d47f13ae95c2444869f2d200edb40d111db6c81ba,2026-03-20T07:54:08.549280,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.549280,9999-12-31T00:00:00
MR-042428,EQ-010495,BR-01025,PREVENTIVE,Preventive maintenance - Air Compressor 375 CFM,2025-05-23,2025-05-24,2025-05-25,13.7,2194.98,1714.21,3909.19,Beth Rosales,COMPLETED,UR_MAINTENANCE_RECORDS,ffd9c73ae1c5a757692e7301da971937627270fca635041123017d16b967c062,2026-03-20T07:54:08.549346,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.549347,9999-12-31T00:00:00
MR-042429,EQ-013318,BR-01080,PREVENTIVE,Preventive maintenance - Air-Cooled Chiller 5T,2025-05-23,2025-05-23,2025-05-23,0.5,2940.85,63.94,3004.79,Dr. Stanley Adams MD,COMPLETED,UR_MAINTENANCE_RECORDS,6806891788198b6b6a24973883f8b1ec05a1e4421f5e9f1a207dfc0f8dbfafe8,2026-03-20T07:54:08.549416,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.549416,9999-12-31T00:00:00
MR-042430,EQ-011384,BR-01074,PREVENTIVE,Preventive maintenance - Articulating Boom 66ft Electric,2026-01-22,2026-01-25,2026-01-27,22.6,2542.63,1847.26,4389.89,Anthony Dominguez,COMPLETED,UR_MAINTENANCE_RECORDS,0db2951906bbbd08c3c9abd5381fc280b1ed532f8da523748f4ae63771bf1ee0,2026-03-20T07:54:08.549481,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.549482,9999-12-31T00:00:00
MR-042431,EQ-012072,BR-01055,CORRECTIVE,Corrective maintenance - Scissor Lift 19ft Electric,2025-05-08,2025-05-10,2025-05-11,22.7,2217.65,2402.78,4620.43,Jessica Smith,COMPLETED,UR_MAINTENANCE_RECORDS,8b6e172dccbf6c125c692f2f5c14464765bbeabf8cb82803e5733326b201f1a9,2026-03-20T07:54:08.549547,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.549548,9999-12-31T00:00:00
